2349			
			
470	1340	762.5	585
471	710	587.5	565
472	652.5	700	600
473	1105	972.5	690
474	707.5	935	690
475	1410	842.5	970
476	1395	450	692.5
477	710	755	867.5
478	710	950	747.5
479	1175	1047.5	615
480	645	662.5	610
481	1040	1012.5	970
482	787.5	1015	615
483	980	847.5	870
484	800	500	1107.5
485	1350	962.5	860
486	690	685	977.5
487	1312.5	715	555
488	1000	682.5	690
489	1365	747.5	980
490	1347.5	670	625
491	1175	577.5	985
492	1195	875	857.5
493	1170	527.5	750
494	1135	982.5	785
495	1365	720	862.5
496	1045	1032.5	975
497	1045	1012.5	975
498	1125	815	977.5
499	927.5	660	1110
500	1065	542.5	620
501	562.5	875	875
502	810	377.5	880
503	690	825	742.5
504	1192.5	960	960
505	715	600	742.5
506	1147.5	740	690
507	607.5	600	615
508	1155	1045	877.5
509	1142.5	925	610
510	600	467.5	885
511	1050	782.5	740
512	587.5	600	1115
513	690	908.3333333	783.3333333
514	731.6666667	633.3333333	525
515	1338.333333	458.3333333	715
516	650	598.3333333	1053.333333
517	1403.333333	923.3333333	665
518	1371.666667	965	493.3333333
519	548.3333333	1095	711.6666667
520	1421.666667	583.3333333	1065
521	738.3333333	473.3333333	1050
522	965	671.6666667	506.6666667
523	1208.333333	675	1051.666667
524	1238.333333	461.6666667	710
525	718.3333333	845	733.3333333
526	838.3333333	745	428.3333333
527	626.6666667	633.3333333	705
528	1385	638.3333333	513.3333333
529	1033.333333	846.6666667	785
530	1255	711.6666667	431.6666667
531	1098.333333	958.3333333	470
532	798.3333333	576.6666667	750
533	670	618.3333333	526.6666667
534	625	996.6666667	701.6666667
535	1325	603.3333333	1083.333333
536	1200	976.6666667	783.3333333
537	750	796.6666667	741.6666667
538	1203.333333	973.3333333	755
539	666.6666667	543.3333333	1095
540	726.6666667	740	718.3333333
541	818.3333333	710	523.3333333
542	1178.333333	515	1056.666667
543	1040	781.6666667	1086.666667
544	1305	813.3333333	728.3333333
545	930	950	460
546	706.6666667	483.3333333	700
547	1153.333333	883.3333333	680
548	918.3333333	573.3333333	515
549	741.6666667	588.3333333	1090
550	1263.333333	513.3333333	730
551	740	901.6666667	756.6666667
552	548.3333333	1105	771.6666667
553	1313.333333	966.6666667	770
554	833.3333333	1141.666667	725
555	630	556.6666667	1091.666667
556	681.6666667	681.6666667	725
557	838.3333333	791.6666667	775
558	1216.666667	510	518.3333333
559	1095	735	720
560	985	896.6666667	1096.666667
561	693.3333333	551.6666667	720
562	1326.666667	638.3333333	720
563	913.3333333	1055	778.3333333
564	1040	971.6666667	741.6666667
565	566.6666667	513.3333333	690
566	938.3333333	1130	671.6666667
567	1198.333333	745	723.3333333
568	1151.666667	718.3333333	485
569	761.6666667	943.3333333	720
570	1170	930	1055
571	1136.666667	563.3333333	685
572	1300	523.3333333	943.3333333
573	1060	1011.666667	706.6666667
574	573.3333333	1015	788.3333333
575	566.6666667	418.3333333	955
576	1125	721.6666667	841.6666667
577	618.3333333	921.6666667	900
578	1035	856.6666667	841.6666667
579	1135	991.6666667	843.3333333
580	778.3333333	1121.666667	630
581	870	961.6666667	598.3333333
582	836.6666667	1165	843.3333333
583	575	538.3333333	998.3333333
584	745	915	630
585	1098.333333	871.6666667	845
586	1246.666667	733.3333333	995
587	970	821.6666667	636.6666667
588	743.3333333	901.6666667	570
589	585	931.6666667	896.6666667
590	1398.333333	933.3333333	635
591	633.3333333	656.6666667	640
592	1165	648.3333333	888.3333333
593	1206.666667	663.3333333	1000
594	1101.666667	883.3333333	905
595	606.6666667	738.3333333	995
596	993.3333333	861.6666667	540
597	771.6666667	870	638.3333333
598	1055	1058.333333	838.3333333
599	778.3333333	550	908.3333333
600	915	1066.666667	836.6666667
601	573.3333333	640	546.6666667
602	991.6666667	866.6666667	600
603	651.6666667	690	543.3333333
604	538.3333333	706.6666667	875
605	940	1051.666667	871.6666667
606	976.6666667	741.6666667	970
607	1073.333333	606.6666667	970
608	1231.666667	948.3333333	965
609	775	426.6666667	961.6666667
610	756.6666667	703.3333333	605
611	631.6666667	1073.333333	875
612	1368.333333	733.3333333	560
613	1148.333333	518.3333333	965
614	558.3333333	1021.666667	880
615	636.6666667	923.3333333	870
616	630	811.6666667	891.6666667
617	763.3333333	828.3333333	555
618	1001.666667	935	991.6666667
619	918.3333333	996.6666667	850
620	646.6666667	1065	786.6666667
621	578.3333333	871.6666667	600
622	1110	626.6666667	553.3333333
623	953.3333333	903.3333333	625
624	1343.333333	678.3333333	895
625	1203.333333	1006.666667	955
626	720	743.3333333	628.3333333
627	673.3333333	1125	621.6666667
628	1015	1093.333333	863.3333333
629	1175	935	705
630	730	763.3333333	838.3333333
631	1188.333333	948.3333333	905
632	590	558.3333333	838.3333333
633	756.6666667	496.6666667	885
634	815	963.3333333	813.3333333
635	760	933.3333333	658.3333333
636	870	403.3333333	938.3333333
637	1233.333333	706.6666667	795
638	1391.666667	786.6666667	585
639	1331.666667	913.3333333	805
640	595	833.3333333	948.3333333
641	528.3333333	1061.666667	810
642	601.6666667	1111.666667	805
643	1138.333333	585	803.3333333
644	1366.666667	523.3333333	800
645	1276.666667	495	1036.666667
646	1061.666667	941.6666667	930
647	1343.333333	680	533.3333333
648	858.3333333	1061.666667	800
649	1053.333333	788.3333333	800
650	1350	623.3333333	933.3333333
651	1365	751.6666667	946.6666667
652	801.6666667	601.6666667	930
653	1436.666667	881.6666667	580
654	1013.333333	466.6666667	935
655	561.6666667	533.3333333	1030
656	675	513.3333333	818.3333333
657	940	1150	790
658	810	1071.666667	641.6666667
659	1105	866.6666667	816.6666667
660	690	763.3333333	593.3333333
661	1271.666667	873.3333333	535
662	735	863.3333333	578.3333333
663	928.3333333	971.6666667	640
664	1053.333333	688.3333333	1045
665	705	851.6666667	821.6666667
666	1048.333333	745	591.6666667
667	1370	971.6666667	801.6666667
668	1348.333333	376.6666667	820
669	733.3333333	453.3333333	925
670	983.3333333	888.3333333	1035
671	1060	1001.666667	646.6666667
672	1096.25	1037.5	938.75
673	678.75	1001.25	737.5
674	937.5	1140	732.5
675	661.25	1022.5	886.25
676	932.5	417.5	940
677	1145	857.5	942.5
678	590	972.5	890
679	1082.5	842.5	940
680	1426.25	757.5	893.75
681	1297.5	477.5	710
682	575	777.5	927.5
683	768.75	1023.75	892.5
684	1056.25	1031.25	731.25
685	1042.5	1022.5	915
686	612.5	417.5	925
687	1188.75	408.75	953.75
688	616.25	878.75	908.75
689	1302.5	983.75	908.75
690	1401.25	502.5	928.75
691	1023.75	870	1135
692	1230	937.5	910
693	1275	732.5	1142.5
694	1082.5	402.5	950
695	968.75	636.25	1147.5
696	808.75	387.5	938.75
697	1331.25	893.75	928.75
698	625	772.5	897.5
699	792.5	892.5	730
700	1093.75	511.25	931.25
701	1225	900	917.5
702	1252.5	425	957.5
703	1401.25	716.25	927.5
704	1407.5	962.5	895
705	1201.25	997.5	896.25
706	655	477.5	917.5
707	992.5	437.5	850
708	741.25	668.75	888.75
709	1438.75	777.5	741.25
710	1388.75	897.5	816.25
711	586.25	696.25	1032.5
712	861.25	993.75	813.75
713	1016.25	948.75	775
714	707.5	1110	812.5
715	562.5	862.5	815
716	1232.5	957.5	1025
717	591.25	486.25	1038.75
718	1301.25	548.75	1058.75
719	1047.5	432.5	820
720	958.75	482.5	1021.25
721	737.5	1060	822.5
722	1163.75	637.5	828.75
723	1056.25	902.5	808.75
724	675	757.5	807.5
725	1270	795	1007.5
726	732.5	547.5	1035
727	580	652.5	792.5
728	1265	730	792.5
729	1348.75	646.25	1046.25
730	761.25	703.75	787.5
731	551.25	483.75	788.75
732	1051.25	758.75	798.75
733	695	555	781.25
734	610	602.5	802.5
735	1202.5	756.25	783.75
736	1096.25	745	780
737	640	557.5	807.5
738	1126.25	708.75	783.75
739	1242.5	932.5	825
740	1083.75	878.75	1077.5
741	1243.75	942.5	883.75
742	600	1098.75	745
743	655	502.5	850
744	1058.75	816.25	991.25
745	687.5	442.5	990
746	867.5	1113.75	851.25
747	1027.5	407.5	975
748	1040	897.5	975
749	1183.75	965	990
750	1403.75	953.75	865
751	1117.5	787.5	745
752	671.25	913.75	873.75
753	1297.5	772.5	1105
754	1107.5	877.5	875
755	527.5	1050	750
756	1127.5	467.5	755
757	1083.75	413.75	1007.5
758	1347.5	362.5	760
759	837.5	460	1082.5
760	1161.25	627.5	768.75
761	997.5	1032.5	760
762	680	540	1002.5
763	1177.5	702.5	760
764	653.75	1117.5	838.75
765	1117.5	680	847.5
766	772.5	407.5	840
767	1266.25	918.75	1088.75
768	807.5	1002.5	840
769	562.5	852.5	755
770	578.75	1066.25	841.25
771	843.75	581.25	1028.75
772	882.5	842.5	415
773	1177.5	912.5	705
774	1237.5	452.5	650
775	646.25	678.75	483.75
776	581.25	883.75	658.75
777	618.75	726.25	656.25
778	726.25	1128.75	653.75
779	1223.75	731.25	551.25
780	623.75	621.25	646.25
781	673.75	640	645
782	1418.75	493.75	660
783	682.5	1005	552.5
784	1282.5	725	555
785	1071.25	791.25	557.5
786	735	660	642.5
787	695	778.75	470
788	1266.25	828.75	542.5
789	1327.5	627.5	660
790	617.5	730	472.5
791	1326.25	896.25	688.75
792	1322.5	627.5	510
793	595	686.25	510
794	557.5	986.25	698.75
795	597.5	1087.5	685
796	1288.75	902.5	688.75
797	1196.25	823.75	533.75
798	793.75	433.75	683.75
799	577.5	1032.5	660
800	800	677.5	675
801	947.5	775	670
802	545	692.5	537.5
803	611.25	833.75	668.75
804	687.5	887.5	480
805	706.25	922.5	631.25
806	1422.5	852.5	650
807	1132.5	802.5	560
808	597.5	682.5	695
809	957.5	882.5	600
810	703.75	1061.25	573.75
811	1322.5	857.5	445
812	601.25	927.5	621.25
813	1090	843.75	580
814	732.5	642.5	585
815	907.5	797.5	575
816	700	802.5	585
817	1153.75	993.75	592.5
818	1072.5	793.75	706.25
819	1177	1056	677
820	677	989	678
821	1296	457	593
822	739	579	1029
823	1341	468	775
824	1381	533	590
825	593	733	1026
826	993	502	531
827	672	628	584
828	896	467	1023
829	1093	767	921
830	1073	804	765
831	553	636	1043
832	602	578	684
833	1226	818	1037
834	1137	574	743
835	1048	749	740
836	757	614	932
837	1028	682	511
838	575	691	1064
839	1369	871	930
840	637	594	1087
841	1154	891	741
842	707	736	748
843	1398	528	1043
844	1351	682	685
845	1396	912	538
846	696	487	1045
847	572	527	937
848	981	587	518
849	1004	943	1055
850	1032	821	519
851	777	436	1022
852	607	492	1007
853	981	1008	912
854	1313	991	642
855	600	864	879
856	1277	482	981
857	1396	579	825
858	657	488	979
859	1404	587	615
860	1078	829	880
861	1317	498	559
862	1251	400	836
863	1448	677	820
864	816	970	623
865	1039	948	627
866	1288	893	629
867	620	514	847
868	907	919	617
869	647	573	564
870	597	697	569
871	1369	974	554
872	647	809	612
873	834	1153	785
874	678	1013	799
875	1017	897	603
876	1274	445	801
877	1228	773	544
878	1352	976	885
879	843	681	795
880	633	878	633
881	777	659	892
882	1302	537	1001
883	949	763	552
884	735	1011	584
885	998	1161	883
886	1263	718	734
887	656	933	655
888	552	714	657
889	562	618	889
890	821	613	655
891	564	868	630
892	884	873	650
893	1440	898	703
894	883	882	708
895	1372	407	724
896	828	744	723
897	1464	705	724
898	952	433	724
899	1217	491	1092
900	657	938	469
901	642	787	496
902	1313	694	1123
903	1277	764	455
904	1264	598	1137
905	1421	863	710
906	883	564	1128
907	1222.5	805	982.5
908	1062.5	826.6666667	1051.666667
909	1074.166667	814.1666667	821.6666667
910	933.3333333	890	806.6666667
911	925.8333333	750.8333333	817.5
912	799.1666667	583.3333333	810
913	1217.5	858.3333333	688.3333333
914	767.5	972.5	652.5
915	1115.833333	911.6666667	728.3333333
916	1235.833333	900.8333333	653.3333333
917	1287.5	568.3333333	753.3333333
918	582.5	896.6666667	716.6666667
919	1217.5	866.6666667	746.6666667
920	996.6666667	854.1666667	638.3333333
921	891.6666667	437.5	843.3333333
922	613.3333333	541.6666667	1062.5
923	643.3333333	797.5	556.6666667
924	730.8333333	535.8333333	973.3333333
925	1407.5	951.6666667	836.6666667
926	1291.666667	913.3333333	747.5
927	1163.333333	902.5	910
928	884.1666667	902.5	825.8333333
929	551.6666667	623.3333333	982.5
930	658.3333333	969.1666667	834.1666667
931	1387.5	875	702.5
932	1151.666667	446.6666667	977.5
933	731.6666667	791.6666667	767.5
934	931.6666667	958.3333333	522.5
935	1286.666667	582.5	808.3333333
936	812.5	398.3333333	998.3333333
937	692.5	663.3333333	488.3333333
938	1262.5	527.5	785
939	792.5	883.3333333	668.3333333
940	548.3333333	836.6666667	727.5
941	1192.5	970	1020
942	650.8333333	486.6666667	788.3333333
943	1389.166667	885.8333333	760
944	612.5	767.5	930
945	630.8333333	648.3333333	762.5
946	603.3333333	941.6666667	677.5
947	1065.833333	553.3333333	680.8333333
948	691.6666667	571.6666667	714.1666667
949	657.5	958.3333333	773.3333333
950	626.6666667	1008.333333	762.5
951	862.5	1078.333333	673.3333333
952	809.1666667	701.6666667	760.8333333
953	1301.666667	963.3333333	792.5
954	1046.666667	562.5	1008.333333
955	945	582.5	1125
956	742.5	786.6666667	591.6666667
957	969.1666667	1078.333333	684.1666667
958	835	515	549.1666667
959	1452.5	790	527.5
960	1284.166667	950.8333333	996.6666667
961	751.6666667	580.8333333	689.1666667
962	801.6666667	774.1666667	478.3333333
963	572.5	758.3333333	803.3333333
964	1018.333333	907.5	661.6666667
965	788.3333333	657.5	796.6666667
966	621.6666667	753.3333333	592.5
967	539.1666667	953.3333333	795.8333333
968	992.5	678.3333333	1108.333333
969	975.8333333	1116.666667	919.1666667
970	690.8333333	465.8333333	921.6666667
971	687.5	541.6666667	599.1666667
972	933.3333333	1021.666667	932.5
973	637.5	831.6666667	767.5
974	1043.333333	543.3333333	892.5
975	747.5	968.3333333	868.3333333
976	1150.833333	775.8333333	865
977	780.8333333	762.5	624.1666667
978	643.3333333	492.5	1071.666667
979	1447.5	560	741.6666667
980	1202.5	846.6666667	894.1666667
981	1372.5	443.3333333	901.6666667
982	969.1666667	1068.333333	624.1666667
983	1366.666667	983.3333333	617.5
984	1410	837.5	875
985	701.6666667	582.5	965
986	1017.5	842.5	955
987	1350	819.1666667	875.8333333
988	560.8333333	856.6666667	570.8333333
989	975.8333333	979.1666667	736.6666667
990	552.5	722.5	902.5
991	1247.5	975.8333333	873.3333333
992	606.6666667	507.5	878.3333333
993	635	460	887.5
994	604.1666667	484.1666667	636.6666667
995	537.5	965	856.6666667
996	1183.333333	955	933.3333333
997	863.3333333	822.5	626.6666667
998	1134.166667	628.3333333	1060.833333
999	994.1666667	788.3333333	933.3333333
1000	1190.833333	715.8333333	968.3333333
1001	1339.166667	715	968.3333333
1002	685	1067.5	848.3333333
1003	1217.5	876.6666667	561.6666667
1004	772.5	621.6666667	896.6666667
1005	812.5	470	585
1006	772.5	416.6666667	901.6666667
1007	1266.666667	740.8333333	851.6666667
1008	602.5	480.8333333	945.8333333
1009	1018.333333	925.8333333	744.1666667
1010	1045	551.4285714	950
1011	727.8571429	752.1428571	777.1428571
1012	647.8571429	677.1428571	667.1428571
1013	1135.714286	939.2857143	572.8571429
1014	1237.857143	910.7142857	712.8571429
1015	757.1428571	507.1428571	947.1428571
1016	564.2857143	629.2857143	950.7142857
1017	1170	790	895
1018	755	676.4285714	491.4285714
1019	715	820.7142857	613.5714286
1020	592.8571429	822.8571429	887.8571429
1021	942.8571429	625.7142857	540
1022	612.1428571	612.8571429	677.1428571
1023	597.8571429	592.1428571	1022.142857
1024	1387.142857	923.5714286	900
1025	1252.142857	412.1428571	897.1428571
1026	1315.714286	882.8571429	892.8571429
1027	836.4285714	1006.428571	777.8571429
1028	1112.857143	1062.857143	778.5714286
1029	562.1428571	762.8571429	897.8571429
1030	860.7142857	512.8571429	1106.428571
1031	846.4285714	1071.428571	886.4285714
1032	710.7142857	494.2857143	1013.571429
1033	1197.142857	477.1428571	612.8571429
1034	715.7142857	707.8571429	452.8571429
1035	675	678.5714286	1011.428571
1036	1460.714286	693.5714286	665
1037	756.4285714	1066.428571	606.4285714
1038	646.4285714	467.8571429	728.5714286
1039	886.4285714	753.5714286	608.5714286
1040	1082.857143	984.2857143	950
1041	712.1428571	507.8571429	882.8571429
1042	892.1428571	1017.857143	622.8571429
1043	662.1428571	825.7142857	642.1428571
1044	1385.714286	865	642.1428571
1045	973.5714286	859.2857143	862.8571429
1046	1118.571429	797.8571429	860
1047	1082.142857	990	977.8571429
1048	617.1428571	427.8571429	987.8571429
1049	737.8571429	462.8571429	987.8571429
1050	730	525.7142857	913.5714286
1051	1236.428571	810	961.4285714
1052	915.7142857	1073.571429	647.8571429
1053	552.8571429	497.1428571	847.1428571
1054	1292.857143	927.1428571	557.1428571
1055	625.7142857	529.2857143	599.2857143
1056	737.1428571	875.7142857	637.1428571
1057	832.1428571	422.1428571	842.1428571
1058	670	719.2857143	631.4285714
1059	739.2857143	762.1428571	475
1060	1427.857143	642.1428571	640.7142857
1061	1297.142857	500	824.2857143
1062	1296.428571	465	653.5714286
1063	814.2857143	1122.142857	877.8571429
1064	1370	742.8571429	619.2857143
1065	1035	887.8571429	921.4285714
1066	847.1428571	904.2857143	577.1428571
1067	675.7142857	520.7142857	879.2857143
1068	758.5714286	717.8571429	660.7142857
1069	893.5714286	1022.142857	871.4285714
1070	707.8571429	717.1428571	877.1428571
1071	1220	878.5714286	802.1428571
1072	1070.714286	798.5714286	616.4285714
1073	1362.857143	592.8571429	549.2857143
1074	587.1428571	557.8571429	652.8571429
1075	1065	950.7142857	988.5714286
1076	1287.142857	781.4285714	820.7142857
1077	547.1428571	702.8571429	597.8571429
1078	1236.428571	483.5714286	818.5714286
1079	770.7142857	839.2857143	705.7142857
1080	755.7142857	689.2857143	547.8571429
1081	572.8571429	767.1428571	867.1428571
1082	803.5714286	591.4285714	870
1083	1201.428571	986.4285714	841.4285714
1084	1070	462.8571429	720.7142857
1085	912.8571429	472.1428571	747.1428571
1086	740	888.5714286	695.7142857
1087	863.5714286	829.2857143	684.2857143
1088	687.8571429	587.1428571	1057.142857
1089	1320.714286	529.2857143	734.2857143
1090	618.5714286	647.1428571	1044.285714
1091	997.1428571	926.4285714	933.5714286
1092	1132.142857	522.8571429	1052.857143
1093	752.1428571	577.1428571	937.1428571
1094	1087.142857	584.2857143	586.4285714
1095	656.4285714	637.1428571	1050
1096	1143.571429	946.4285714	727.1428571
1097	862.1428571	837.8571429	742.8571429
1098	1093.571429	906.4285714	927.1428571
1099	1437.142857	763.5714286	684.2857143
1100	672.1428571	734.2857143	506.4285714
1101	975	821.4285714	695
1102	592.1428571	790.7142857	707.1428571
1103	972.1428571	1087.857143	742.8571429
1104	890.7142857	1000.714286	754.2857143
1105	712.1428571	942.8571429	502.8571429
1106	757.1428571	1090.714286	726.4285714
1107	1360	777.8571429	1044.285714
1108	568.5714286	880	688.5714286
1109	905.7142857	937.1428571	732.8571429
1110	1388.571429	566.4285714	766.4285714
1111	1215	621.4285714	505
1112	762.5	527.5	1072.5
1113	1250	827.5	570
