11275			
			
0	545.13336	792.36664	1393.3334
1	565.59998	1063.9667	1172.9
2	840.86664	863.43335	1352.2
3	609.36243	1228.7249	1449.8323
4	1256.9463	1377.3154	900.06714
5	513.75	760.47296	1326.6554
6	1467.6028	1132.5343	897.60272
7	1335.9247	1413.0137	1296.2671
8	385.48276	1202.1724	1844.3448
9	925.89655	626.96552	951.5517
10	343.75	923.22919	1409.2709
11	526.97919	721.90973	1093.2291
12	1426.6783	1215.2448	982.97205
13	1008.986	1004.6503	1018.986
14	450.94406	1113.4265	1265.7343
15	460.73944	1296.9366	1353.3098
16	764.00708	1146.3475	804.00708
17	345.67856	803.78571	1120.4286
18	493.52518	1070.2877	1339.8202
19	529.35254	663.66907	697.55396
20	696.19568	881.77539	754.23914
21	420.61594	1015.2536	1564.5289
22	801.49634	560.25549	884.56207
23	567.51825	691.97083	1224.0511
24	474.9635	627.70074	738.06567
25	508.75912	868.54016	1328.9781
26	702.91968	1187.4818	1246.9343
27	837.24268	794.59558	1058.8604
28	497.35294	1223.75	1207.3162
29	614.26471	915.58826	1368.8235
30	904.44446	482.14816	906.44446
31	352.68655	592.38806	884.88806
32	1197.9104	1297.3507	888.20898
33	383.84329	883.58209	1447.2388
34	1196.579	1492.0676	913.90979
35	437.66916	646.61652	898.1203
36	469.06015	1188.985	982.03009
37	570.18799	931.46619	937.85712
38	1464.7727	1200.4546	1095.7197
39	508.29544	917.68939	1388.2197
40	606.66669	1194.9242	1566.6666
41	617.38464	779.26923	1384.7693
42	469.57693	700.26923	808.61536
43	545.5	1107.5	1158.6923
44	602.38464	959.76923	1393.9231
45	358.92307	563.88464	813.96155
46	410.65891	845.31006	818.99225
47	1018.062	606.39532	1295.8527
48	743.10077	905.34882	760.77521
49	515.19379	545.34882	711.47284
50	1166.9531	670.50781	783.94531
51	767.65625	758.39844	786.95312
52	611.28906	1428.1641	1483.4375
53	797.14844	853.82812	1078.3594
54	1360.8594	1305.8984	1103.2422
55	536.52344	740.07812	773.00781
56	1545.1984	976.82538	1009.4445
57	576.54761	697.85712	816.66669
58	346.30951	1090.238	1465.1587
59	978.28003	826.67999	962.35999
60	772.41937	1198.9113	1200.8871
61	279.55646	1188.0242	1672.2178
62	306.81451	954.55646	1427.4193
63	940.92743	1076.9354	1018.4274
64	678.79034	911.33063	1295.7258
65	618.79034	1347.8629	1368.4274
66	648.00812	901.21948	1441.1788
67	690.60974	1037.2764	1711.3821
68	899.43091	1381.626	1202.0731
69	441.95123	535	928.25201
70	959.87805	923.33331	1081.9105
71	319.7561	765.44714	1210.3658
72	724.46722	1366.9672	1139.3853
73	1372.0082	1360.2458	1231.8853
74	452.7869	1064.4672	1292.705
75	468.64755	494.46722	792.17212
76	1006.3934	963.15576	883.93445
77	1383.8843	1382.3967	815.53717
78	988.05786	797.19006	1035.0414
79	1382.3141	1377.9338	1158.3058
80	469.58679	631.69421	1082.0248
81	755.04169	1302.9584	1112.125
82	918.54169	1427.7916	1222
83	310.58334	586.125	767.16669
84	669.29169	521.91669	805.875
85	346.47058	793.52942	896.09241
86	602.85712	1076.4706	1681.5967
87	506.17648	1148.9916	1276.0924
88	690.58826	721.63867	1021.3865
89	302.18488	921.38654	1468.6555
90	603.44537	1291.6807	1676.3025
91	483.52942	788.82355	1353.5714
92	394.44916	1158.7288	1811.822
93	587.73505	1318.9744	1628.6324
94	737.22223	886.79486	885.34186
